title,content,Category
BẾN VEN SÔNG,"Một vùng mây nước bao la
Cây nghiêng soi bóng, ánh tà dần buông
Gác chèo thuyền đậu bến sông
Quán tranh đợi khách bên dòng trường giang
 
NguyễnTâmHàn
Một vùng mây nước bao la
Cây nghiêng soi bóng, ánh tà dần buông
Gác chèo thuyền đậu bến sông
Quán tranh đợi khách bên dòng trường giang
 
NguyễnTâmHàn
Một vùng mây nước bao la
Cây nghiêng soi bóng, ánh tà dần buông
Gác chèo thuyền đậu bến sông
Quán tranh đợi khách bên dòng trường giang
 
NguyễnTâmHàn",Thơ thiên nhiên
NHỚ XUÂN QUỲNH,"Nếu một ngày
Quỳnh thức dậy
Thấy mình là giọt nước trong
Trên dòng sóng nổi
 
Nếu một ngày
Quỳnh thức dậy
Thấy mình là hạt muối
Nằm phơi bờ bãi lặng mênh mông
 
Có nghe một người
Biết yêu  dòng sông
Thắm mối tình biển mặn…
 
Có nghe một người
Buông tóc rối
Thả hồn mình ra khơi
Chờ mong ai đó
rất xa
cười…
 
Điều gì
Day dứt trong tôi?
Như trái khô một lần rơi
Vào nước mắt …
Như bờ môi xưa
Run rẩy bao bí mật
dấu môi đời…
Như một người
Đem hoa tươi
gửi người trăn trở…
 
“Nếu ngày mai
Em không làm thơ nữa…” *
 Bao lòng thuyền rạn vỡ như tôi?
 
Sông . Như đêm nào
Lại mang sợi tóc lẻ loi,
Tìm trái khô
Biết nhỏ
Nước -mắt -người !… 
 
             Bùi Thụy Đào Nguyên
 
*Thơ Xuân Quỳnh",Thơ thiên nhiên
TUỔI XUÂN,"Xót xa nhìn cam rụng
Nước hiu buồn cuốn đi
Lòng như trái khô mật ,
Hanh hao mộng xuân thì
 
Anh – cuối rừng nằm lại
Đẹp mãi màu thanh xuân
Em –quang gánh bên sông
Trĩu thêm bao gió bụi
 
Có lắm chiều sương khói
Cố tìm hình bóng nhau
Chỉ thấy cánh chim chao,
Đợi mùa xanh trở lại
 
Và thầm mong cây trái
Con thơ chóng lớn nhiều
Dù tóc người dầu dãi ,
Chẳng còn xanh bao nhiêu …
                          
                               Bùi Thụy Đào Nguyên 
  
Quýt
 
Anh đi quýt  vừa mượt lá
Bấm tay, trái đã bốn mùa
Không biết xứ người xa lạ,
Anh còn nhớ đến vườn xưa
 
Lắm lúc em nằm thao thức
Ôm con  lòng nghĩ đến anh
Ngắm trẻ giống cha như đúc ,
Buồn như quít rụng quanh đầm
 
Buồn như mùng xanh ngày cưới
Vá đi , vá lại mấy lần
Đêm đêm cuộn tròn thay gối ,
Mơ về ngày cũ bên anh
 
Sáng nay quýt hồng chín rộ
Toả bao hương trái thơm nồng
Muốn hái làm quà... lại sợ,
Biết “ người ấy ’’ có vui không ?…
 
                           Bùi Thụy Đào Nguyên",Thơ thiên nhiên
TRÒN NỤ HOA XUÂN.,"Gặp  nhau  đây , ở  xứ  người.
Có  vui - cũng  nửa  nụ  cười  mà  thôi.
Nửa  nụ  còn  lại , giúp  tôi. 
Gửi  về nơi đó... xa xôi quê nhà.
 
Quê nhà oan nghiệt xót sa.
Nửa nụ em gởi cho ta đem về.
Chờ khi đời thoát cơn mê.
Cộng ta nửa nụ vân vê trao đời.
 
Rượu  ơi ! ta  với  rượu  cười.
Chung  vai  bước  mỏi  mảnh  đời  lãng  du.
Trời  Hè  mà  ngỡ  vào  Thu.
À  ơi ! văng vẳng lời ru ngậm ngùi...
 
Đây người hãy trọn cuộc vui.
Mai sau soải cánh hồn suôi thác ngàn.
Dẫu trầm luân... bể thế gian!.
Trong ta vẫn cất dòn tan nụ cười...

Hồng Sang - Nguyên Thạch
          Tháng sáu 07.
Gặp  nhau  đây , ở  xứ  người.
Có  vui - cũng  nửa  nụ  cười  mà  thôi.
Nửa  nụ  còn  lại , giúp  tôi. 
Gửi  về nơi đó... xa xôi quê nhà.
 
Quê nhà oan nghiệt xót sa.
Nửa nụ em gởi cho ta đem về.
Chờ khi đời thoát cơn mê.
Cộng ta nửa nụ vân vê trao đời.
 
Rượu  ơi ! ta  với  rượu  cười.
Chung  vai  bước  mỏi  mảnh  đời  lãng  du.
Trời  Hè  mà  ngỡ  vào  Thu.
À  ơi ! văng vẳng lời ru ngậm ngùi...
 
Đây người hãy trọn cuộc vui.
Mai sau soải cánh hồn suôi thác ngàn.
Dẫu trầm luân... bể thế gian!.
Trong ta vẫn cất dòn tan nụ cười...

Hồng Sang - Nguyên Thạch
          Tháng sáu 07.
Gặp  nhau  đây , ở  xứ  người.
Có  vui - cũng  nửa  nụ  cười  mà  thôi.
Nửa  nụ  còn  lại , giúp  tôi. 
Gửi  về nơi đó... xa xôi quê nhà.
Quê nhà oan nghiệt xót sa.
Nửa nụ em gởi cho ta đem về.
Chờ khi đời thoát cơn mê.
Cộng ta nửa nụ vân vê trao đời.
Rượu  ơi ! ta  với  rượu  cười.
Chung  vai  bước  mỏi  mảnh  đời  lãng  du.
Trời  Hè  mà  ngỡ  vào  Thu.
À  ơi ! văng vẳng lời ru ngậm ngùi...
Đây người hãy trọn cuộc vui.
Mai sau soải cánh hồn suôi thác ngàn.
Dẫu trầm luân... bể thế gian!.
Trong ta vẫn cất dòn tan nụ cười...

Hồng Sang - Nguyên Thạch
          Tháng sáu 07.",Thơ thiên nhiên
NGHE MƯA CẢM TÁC,"Trời mưa lạ rợn da người nước chảy
Gió chuyển mùa hơi lạnh thấm tủy xương
Ngồi nghe mưa thương kẻ lỡ độ đường
Mái nhà nhỏ mưa rát từng viên ngói
Mưa tầm tã mưa ồn ào vồi vội
Cây run run lá nhỏ uốn mình theo
Nhớ mái tranh quê nóc dột, mẹ nghèo
Tiền không đủ lợp thêm mái mới
Thương em nhỏ đến trường mùa nước nổi
Ghe thuyền bơi mỏng mảnh ngược dòng sang
Thương dân nghèo lụt lội ngập xóm làng
Cây lúa trổ ngập đòng trong nước đỏ
Công cày cấy tháng ngày đâu còn nữa
Thương thân trai biển xa tìm cua cá
Con sóng gầm số phận mảnh như tơ
Thương người vợ chờ bến cũ mỏi mắt mơ
Thắp nén nhang lên bàn thờ tiên Tổ
 
Trời đầu mùa sao nhiều mưa đổ
Phố ngập rồi đường bì bõm lội xe
Nước trào dâng không thấy vỉa hè
Đâu chỗ đứng cho trẻ em cơ nhỡ
Hàng ướt hết cô bán rong giữa phố
Chiều nay về chắc vơi nửa nồi cơm…
 
Trời hè sang, mưa đổ… trắng mắt buồn….

Đuyên Hồng",Thơ thiên nhiên
THU BUỒN,"Ngày ấy thu sang.
Bận nổi lòng.
Nhè nhẹ tình thu.
Ngỡ tuyết đông.
Hồn thu vàng võ.
Rơi từng cánh.
Trời thu tím thẩm.
Dãi nhớ mong.

Tôi gánh trăng thu.
Biếu tặng nàng.
Ấp ủ ánh thu.
Trĩu vai mang.
Tương tư gói trọn.
Tình thu vắng.
Rồi đi biền biệt.
Những thu sang...

Mỗi mùa lá úa.
Thu lại thu.
Nhung nhớ người xưa.
Biệt xa mù.
Không biết bây chừ.
Mùa thu đến.
Em còn thơ mộng!.
Khóc lá rơi.

Thoáng ấy mười năm.
Thu đã qua.
Tôi như lá úa.
Vắng xa nhà.
Thương quá người Em.
Chiều thu vắng.
Buồn lắm thu ơi.
Chuyện tình ta.

Em ở bên nhà.
Có nhớ tôi?.
Rừng xưa vẫn ấm.
Chổ ta ngồi.
Tìm hộ lá vàng.
Mùa thu trước.
Thơ yêu trên lá.
Có hồn tôi...

Nguyên Thạch",Thơ thiên nhiên
THU CHẾT,"Bỗng chốc mười năm.
Thu thoáng đi.
Mười năm thu vắng nổi phân kỳ.
Mỗi mùa lá úa vàng kỷ niệm.
Gợi lòng đau quặn.
Thưở biệt ly.
 
Mười năm sờn vải áo chiến binh.
Mười năm ấp ủ một mối tình.
Mười năm khắc khoải lòng mong đợi.
Mười năm mòn mõi dấu chiến chinh.
 
Cứ thế đời tôi.
Vẫn phong ba.
Nâng chiéc lá rơi gọi quê nhà.
Nơi ấy thu về em còn nhớ?.
Thơ yêu góp lá ủ tình ta.
 
Thôi cứ nghĩ rằng em vẫn thương.
Người trai lính chiến mãi biên cương.
Áo sờn vai trận.
Tình chưa vá.
Che không đủ ấm nổi nhớ thương.
 
Những chuyến quân hành dưới chiều thu.
Hoang vu rừng đọng ẩm sương mù.
Gom đóm thu tàn rơi tơi tã.
Sưởi khối ân tình ấm biên khu.
 
Nếu biết rằng em đã quên tôi.
Đem cả hương thu.
Giết chết rồi.
Lòng thu tan tác.
Hồn vất vưỡng.
Ai oán muôn vàn kiếp đơn côi.
 
Nguyên Thạch.
Tháng tư 02/07.",Thơ thiên nhiên
BỖNG DƯNG MÙA ĐÔNG,"Bỗng dưng mưa đá trút dày
Bỗng dưng xơ xác, hao gầy … bỗng dưng
Bỗng dưng lòng thấy dửng dưng
Không vui, không giận, không buồn là sao?
 
 
Thu ơi… mưa gió thét gào
Đón Đông nắng vẫn hanh hao giát vàng
Đêm buồn đâu phải thiếu trăng
Mùa thu đi, có phải chăng - hỡi người!
 
 
Thiêu thân chán ánh đèn rồi
Để cho anh thuộc về người khác em
Êm đềm như thể màn đêm
Sao em không phải … là em thế này ?
 
 
Chào thu nhé, gió heo may
Đông về lá rụng càng dày nhiều thêm!",Thơ thiên nhiên
BIỂN ƠI,"Ngày xưa khi còn bé
Tôi thường hay ước mơ
Mai sau làm lính thủy
Phiêu bạt khắp sông hồ
*
Lớn lên vào quân ngũ
Luyến lưu nhịp quân hành
Tôi yêu mầu nước biển
Yêu cả vòm trời xanh
*
Những khi hoàng hôn xuống
Mầu tím phủ chân trời  
Tôi nghe tim rộn rã
Niềm yêu biển trong tôi
* 
Chiều đi, màn đêm phủ
Bầu trời đầy trăng sao
Nghe mạn tầu sóng vỗ
Như lời yêu ngọt ngào
*
Đôi khi trời giông bão
Đại dương sóng trập trùng
Tôi mỉm cười ngạo nghễ
Chẳng nản chí trai hùng
*
Nhưng rồi thời gian đã
Đem ngày vàng qua mau
Biển xanh vẫn còn đó
Người nay tóc thay mầu
*
Giờ đây phương trời lạ
Cánh hải âu rã rời
Nhiều đêm tim thổn thức
Gọi thì thầm . . . Biển ơi  !
 
NguyễnTâmHàn
Ngày xưa khi còn bé
Tôi thường hay ước mơ
Mai sau làm lính thủy
Phiêu bạt khắp sông hồ
*
Lớn lên vào quân ngũ
Luyến lưu nhịp quân hành
Tôi yêu mầu nước biển
Yêu cả vòm trời xanh
*
Những khi hoàng hôn xuống
Mầu tím phủ chân trời  
Tôi nghe tim rộn rã
Niềm yêu biển trong tôi
* 
Chiều đi, màn đêm phủ
Bầu trời đầy trăng sao
Nghe mạn tầu sóng vỗ
Như lời yêu ngọt ngào
*
Đôi khi trời giông bão
Đại dương sóng trập trùng
Tôi mỉm cười ngạo nghễ
Chẳng nản chí trai hùng
*
Nhưng rồi thời gian đã
Đem ngày vàng qua mau
Biển xanh vẫn còn đó
Người nay tóc thay mầu
*
Giờ đây phương trời lạ
Cánh hải âu rã rời
Nhiều đêm tim thổn thức
Gọi thì thầm . . . Biển ơi  !
 
NguyễnTâmHàn
Ngày xưa khi còn bé
Tôi thường hay ước mơ
Mai sau làm lính thủy
Phiêu bạt khắp sông hồ
*
Lớn lên vào quân ngũ
Luyến lưu nhịp quân hành
Tôi yêu mầu nước biển
Yêu cả vòm trời xanh
*
Những khi hoàng hôn xuống
Mầu tím phủ chân trời  
Tôi nghe tim rộn rã
Niềm yêu biển trong tôi
* 
Chiều đi, màn đêm phủ
Bầu trời đầy trăng sao
Nghe mạn tầu sóng vỗ
Như lời yêu ngọt ngào
*
Đôi khi trời giông bão
Đại dương sóng trập trùng
Tôi mỉm cười ngạo nghễ
Chẳng nản chí trai hùng
*
Nhưng rồi thời gian đã
Đem ngày vàng qua mau
Biển xanh vẫn còn đó
Người nay tóc thay mầu
*
Giờ đây phương trời lạ
Cánh hải âu rã rời
Nhiều đêm tim thổn thức
Gọi thì thầm . . . Biển ơi  !
 
NguyễnTâmHàn",Thơ thiên nhiên
GIÓ CHIỀU,"Ầu ơ ru mãi ngàn năm
Chiều chiều cơn gió về thăm tóc dài
Nhặt thương nhớ đọng bờ vai
Gỡ buồn rối tóc, gió cài lời ru
Nhẹ nhàng như lá mùa thu
Vẩn vơ như nỗi ưu tư mây chiều
... Trước khi về chốn cô liêu
Gió còn đánh cắp thật nhiều hương mơ
Mang về ướp mấy vần thơ
Để rồi gió lại vu vơ mỗi chiều
Ầu ơ ru mãi ngàn năm
Chiều chiều cơn gió về thăm tóc dài
Nhặt thương nhớ đọng bờ vai
Gỡ buồn rối tóc, gió cài lời ru
Nhẹ nhàng như lá mùa thu
Vẩn vơ như nỗi ưu tư mây chiều
... Trước khi về chốn cô liêu
Gió còn đánh cắp thật nhiều hương mơ
Mang về ướp mấy vần thơ
Để rồi gió lại vu vơ mỗi chiều",Thơ thiên nhiên
BIỂN NHỚ,"Bãi biền chiều nay vắng một người
Mây vờn nặng trĩu –nhớ đầy vơi
Rì rào sóng vỗ xô bờ cát
Có tiếng hoàng hôn gọi nắng rơi
Xa tít ngoài xa tận cuối trời
Có đàn hải yến mãi rong chơi
Lung linh dưới nắng vàng hoa sóng
Gió vọng ru ai tiếng ạ ời
Bọt biển vui đùa đuổi cát trôi
Chạy dài trắng xóa nhớ xa xôi
Vài con ốc-vỏ trơ trên cát
Như mảnh tình riêng trót tả tơi
Em có bao giờ nhớ đến tôi ?
Cho dù một chút tiếc thương thôi
Cũng là tất cả -là mơ ước
Sưởi ấm tim côi đến trọn đời
Bãi biền chiều nay vắng một người
Mây vờn nặng trĩu –nhớ đầy vơi
Rì rào sóng vỗ xô bờ cát
Có tiếng hoàng hôn gọi nắng rơi
Bãi biền chiều nay vắng một người
Mây vờn nặng trĩu –nhớ đầy vơi
Rì rào sóng vỗ xô bờ cát
Có tiếng hoàng hôn gọi nắng rơi
Xa tít ngoài xa tận cuối trời
Có đàn hải yến mãi rong chơi
Lung linh dưới nắng vàng hoa sóng
Gió vọng ru ai tiếng ạ ời
Bọt biển vui đùa đuổi cát trôi
Chạy dài trắng xóa nhớ xa xôi
Vài con ốc-vỏ trơ trên cát
Như mảnh tình riêng trót tả tơi
Em có bao giờ nhớ đến tôi ?
Cho dù một chút tiếc thương thôi
Cũng là tất cả -là mơ ước
Sưởi ấm tim côi đến trọn đời",Thơ thiên nhiên
ÁNH THU BUỒN.,"Ngày ấy thu buồn thưở bảy lăm.
Dáng thu vàng võ ánh trăng rằm.
Sao mai lơ lững hừng đông ảo.
Chợt thấy buồn tênh những tháng năm.
 
Nhớ người yêu dấu thưở thu nào.
Ngời sáng trời thu ngập rừng sao.
Ấp ủ nụ hồng hương tình đậm.
Đẹp mối duyên đầu cuộc tình trao.
 
Năm tháng nhớ người thu lại thu.
Người đi miên viễn biệt xa mù.
Tương tư khắc khoải niềm thu vắng.
Nghìn lá vàng rơi tiếc nhớ thu.
 
Thắm thoát xa người ba mấy thu.
Ngừng trôi con Nước đọng ao tù.
Cỏ úa bên đồi hoa thôi nở.
Thương tiếc dòng đời luống tàn thu.
 
Nguyên Thạch",Thơ thiên nhiên
LỜI CHO BIỂN HÔM NAY !,"Chiều ...rồi chiều...
đứng trước biển mênh mông
Em mỏi mắt kiếm những điều không thật
Chiếc chai rỗng chứa niềm tin...
trôi mất....
Lời nguyện cầu theo bọt nước vỡ tan

Vị thần nào mang lại phút bình an
Cho trái tim vừa rối tinh nhịp đập ?
Điều ước ư ?
biển hình như nổi giận...
Lỡ hẹn với bờ...
con sóng khóc ngoài khơi...

Người bảo rằng chỉ là một cuộc chơi
Tấm màn nhung khép rồi sau vở diễn
Kịch bản không hay...
chỉ tại người thể hiện !
Tấn tuồng đời đơn giản thế...
thật sao ?

Một người đi
không ngoảnh lại nhìn nhau
Người trông theo
mắt buồn như màu lá
Biển một màu ghi...
Chẳng đâu ra phép lạ
Thôi trở về...
xin trả biển bình yên

Thôi giã từ những kí ức không tên
Ngày xưa ơi ! buông tay...
và ở lại
Em trở về...
tìm lãng quên mãi mãi...
Em trở về...
thôi nhé ! những ước mơ ...

Em trở về...
thôi nhé những vần thơ
 
Mây
Chiều ...rồi chiều...
đứng trước biển mênh mông
Em mỏi mắt kiếm những điều không thật
Chiếc chai rỗng chứa niềm tin...
trôi mất....
Lời nguyện cầu theo bọt nước vỡ tan

Vị thần nào mang lại phút bình an
Cho trái tim vừa rối tinh nhịp đập ?
Điều ước ư ?
biển hình như nổi giận...
Lỡ hẹn với bờ...
con sóng khóc ngoài khơi...

Người bảo rằng chỉ là một cuộc chơi
Tấm màn nhung khép rồi sau vở diễn
Kịch bản không hay...
chỉ tại người thể hiện !
Tấn tuồng đời đơn giản thế...
thật sao ?

Một người đi
không ngoảnh lại nhìn nhau
Người trông theo
mắt buồn như màu lá
Biển một màu ghi...
Chẳng đâu ra phép lạ
Thôi trở về...
xin trả biển bình yên

Thôi giã từ những kí ức không tên
Ngày xưa ơi ! buông tay...
và ở lại
Em trở về...
tìm lãng quên mãi mãi...
Em trở về...
thôi nhé ! những ước mơ ...

Em trở về...
thôi nhé những vần thơ",Thơ thiên nhiên
QUỐC NGỮ XUÂN THÌ,"những con Chữ đừng nên ngủ muộn
dậy mà đi kẻo quá giấc Xuân
theo mạch đất trở về đồng ruộng
mở tim ra đón lúa lên hương

mỗi Chữ vướng trên từng nỗi nhớ
lúc nào nhìn cũng thấy yêu thương
những mùa Xuân da vàng máu đỏ
theo Nghĩa đi rộn rã vô cùng

quê hương Mẹ ngàn năm còn đó
mãi trong lòng Con Cháu muôn phương
mong ước được một lần gặp gỡ
trong một ngày Sông Núi toả hương

Nghĩa trăm năm từng con Chữ nhớ
gọi vào Xuân rạng rỡ cùng đi
nối lời viết nồng nàn nhịp thở
Quốc Ngữ ơi! Mãi mãi Xuân Thì!


Cao Nguyên
những con Chữ đừng nên ngủ muộn
dậy mà đi kẻo quá giấc Xuân
theo mạch đất trở về đồng ruộng
mở tim ra đón lúa lên hương

mỗi Chữ vướng trên từng nỗi nhớ
lúc nào nhìn cũng thấy yêu thương
những mùa Xuân da vàng máu đỏ
theo Nghĩa đi rộn rã vô cùng

quê hương Mẹ ngàn năm còn đó
mãi trong lòng Con Cháu muôn phương
mong ước được một lần gặp gỡ
trong một ngày Sông Núi toả hương

Nghĩa trăm năm từng con Chữ nhớ
gọi vào Xuân rạng rỡ cùng đi
nối lời viết nồng nàn nhịp thở
Quốc Ngữ ơi! Mãi mãi Xuân Thì!


Cao Nguyên
những con Chữ đừng nên ngủ muộn
dậy mà đi kẻo quá giấc Xuân
theo mạch đất trở về đồng ruộng
mở tim ra đón lúa lên hương

mỗi Chữ vướng trên từng nỗi nhớ
lúc nào nhìn cũng thấy yêu thương
những mùa Xuân da vàng máu đỏ
theo Nghĩa đi rộn rã vô cùng

quê hương Mẹ ngàn năm còn đó
mãi trong lòng Con Cháu muôn phương
mong ước được một lần gặp gỡ
trong một ngày Sông Núi toả hương

Nghĩa trăm năm từng con Chữ nhớ
gọi vào Xuân rạng rỡ cùng đi
nối lời viết nồng nàn nhịp thở
Quốc Ngữ ơi! Mãi mãi Xuân Thì!",Thơ thiên nhiên
RỒI MẶT TRỜI CŨNG MỌC Ở PHƯƠNG ĐÔNG,"khi con khóc, mẹ không còn hạt sữa
chỉ nuôi con từng bữa với nước rau
phập phồng lo, sợ nước rau nhiễm độc
hoá chất đời, nuôi lớn tuổi thơ đau

tội cho con, sinh giữa thời khó nhọc
mẹ kiếm bữa ăn, tóc dễ bạc màu
mai mốt lớn, con làm sao đi học
chiếc quần rách của con, mẹ vá chưa xong

đừng khóc nữa, nằm yên nghe mẹ hát
từng khúc buồn, dòng lục bát của ba
người đã mất cả một thời khao khát
quê hương xanh với những bản tình ca

con sẽ lớn trên cung sầu rất thật
ca dao hồng im bặt những rung ngân
bầy chim bỏ lời ca trên mặt đất
hửng hờ bay, nhờ gió lốc nương thân

mai mẹ chết, đời vui không vướng nợ
tội con ngoan đã vỡ giấc mơ hồng
yên chí ngủ con ơi, đừng hoảng sợ
rồi mặt trời cũng mọc ở phương đông!

Cao Nguyên
khi con khóc, mẹ không còn hạt sữa
chỉ nuôi con từng bữa với nước rau
phập phồng lo, sợ nước rau nhiễm độc
hoá chất đời, nuôi lớn tuổi thơ đau

tội cho con, sinh giữa thời khó nhọc
mẹ kiếm bữa ăn, tóc dễ bạc màu
mai mốt lớn, con làm sao đi học
chiếc quần rách của con, mẹ vá chưa xong

đừng khóc nữa, nằm yên nghe mẹ hát
từng khúc buồn, dòng lục bát của ba
người đã mất cả một thời khao khát
quê hương xanh với những bản tình ca

con sẽ lớn trên cung sầu rất thật
ca dao hồng im bặt những rung ngân
bầy chim bỏ lời ca trên mặt đất
hửng hờ bay, nhờ gió lốc nương thân

mai mẹ chết, đời vui không vướng nợ
tội con ngoan đã vỡ giấc mơ hồng
yên chí ngủ con ơi, đừng hoảng sợ
rồi mặt trời cũng mọc ở phương đông!

Cao Nguyên
khi con khóc, mẹ không còn hạt sữa
chỉ nuôi con từng bữa với nước rau
phập phồng lo, sợ nước rau nhiễm độc
hoá chất đời, nuôi lớn tuổi thơ đau

tội cho con, sinh giữa thời khó nhọc
mẹ kiếm bữa ăn, tóc dễ bạc màu
mai mốt lớn, con làm sao đi học
chiếc quần rách của con, mẹ vá chưa xong

đừng khóc nữa, nằm yên nghe mẹ hát
từng khúc buồn, dòng lục bát của ba
người đã mất cả một thời khao khát
quê hương xanh với những bản tình ca

con sẽ lớn trên cung sầu rất thật
ca dao hồng im bặt những rung ngân
bầy chim bỏ lời ca trên mặt đất
hửng hờ bay, nhờ gió lốc nương thân

mai mẹ chết, đời vui không vướng nợ
tội con ngoan đã vỡ giấc mơ hồng
yên chí ngủ con ơi, đừng hoảng sợ
rồi mặt trời cũng mọc ở phương đông!",Thơ thiên nhiên
